,Unnamed: 0,region,city,address,id,pic_url,name,category,link,price,all_prices,name_shop
32,32,Владимирская область,Владимир,"ул. Соколова-Соколенка, 8",3616151,https://krasnoeibeloe.servicecdn.ru/local/templates/.default/img/offer.png,"Вино Финка Лусон Пти Вердо красное сухое
Испания, 0.75 л., Хумилья, 14.5%",Вино импорт,https://krasnoeibeloe.ru/catalog/vino/vino_finka_luson_pti_verdo_kr_sukh_14_5/,449.99 ₽,449.99 ₽; ,КБ
33,33,Владимирская область,Владимир,"ул. Соколова-Соколенка, 8",3631643,https://krasnoeibeloe.ru/upload/iblock/d1e/gilbert-malenkaya.jpg,"Вино Куумба Пинотаж красное полусухое
ЮАР, 0.75 л., Вестерн Кейп, 13.5%",Вино импорт,https://krasnoeibeloe.ru/catalog/vino/vino_kuumba_pinotazh_krasnoe_polusukhoe/,449.99 ₽,449.99 ₽; ,КБ
34,34,Владимирская область,Владимир,"ул. Соколова-Соколенка, 8",3630601,https://krasnoeibeloe.ru/upload/iblock/d1e/gilbert-malenkaya.jpg,"Вино Куумба Совиньон Блан белое сухое
ЮАР, 0.75 л., Вестерн Кейп, 12.5%",Вино импорт,https://krasnoeibeloe.ru/catalog/vino/vino_kuumba_sovinon_blan_beloe_sukhoe/,449.99 ₽,449.99 ₽; ,КБ
35,35,Владимирская область,Владимир,"ул. Соколова-Соколенка, 8",3632906,https://krasnoeibeloe.servicecdn.ru/upload/resize_cache/iblock/ead/dq9o0r48165dpuu6ypg22k8jtuz9g8jc/261_225_1/badagoni_cinandali_13102022.jpg,"Вино Цинандали Бадагони белое сухое
Грузия, 0.75 л., Кахети, 13%",Вино импорт,https://krasnoeibeloe.ru/catalog/vino/vino_tsinandali_badagoni_beloe_sukhoe/,469.90 ₽,469.90 ₽; ,КБ
36,36,Владимирская область,Владимир,"ул. Соколова-Соколенка, 8",3708974,https://krasnoeibeloe.servicecdn.ru/upload/resize_cache/iblock/969/n77m0ot6n5wqqx02l6c714laznt79v3y/261_225_1/badagoni_saperavi_13102022.jpg,"Вино Саперави Бадагони красное сухое
Грузия, 0.75 л., Кахети, 13%",Вино импорт,https://krasnoeibeloe.ru/catalog/vino/vino_saperavi_badagoni_krasnoe_sukhoe/,469.90 ₽,469.90 ₽; ,КБ
37,37,Владимирская область,Владимир,"ул. Соколова-Соколенка, 8",1004251,https://krasnoeibeloe.servicecdn.ru/upload/resize_cache/iblock/ed3/fwgil9kcnemu7oob5dv29pyhtnkl7omt/261_225_1/Pollini_LFM_new.jpg,"Вино Молоко Любимой Женщины белое полусладкое
Германия, 0.75 л., Рейнхессен, 9.5%",Вино импорт,https://krasnoeibeloe.ru/catalog/vino/__410/,469.99 ₽,469.99 ₽; ,КБ
38,38,Владимирская область,Владимир,"ул. Соколова-Соколенка, 8",2912934,https://krasnoeibeloe.ru/upload/iblock/634/Luka-Maroni-2.jpg,"Вино Фонте Форте Бьянко Терре Ди Кьети Абруццо IGP белое сухое
Италия, 0.75 л., Абруццо, 12%",Вино импорт,https://krasnoeibeloe.ru/catalog/vino/vino_fonte_forte_byanko_zashch_geogr_uk_bel_sukh/,469.99 ₽,469.99 ₽; ,КБ
39,39,Владимирская область,Владимир,"ул. Соколова-Соколенка, 8",2914196,https://krasnoeibeloe.ru/upload/iblock/634/Luka-Maroni-2.jpg,"Вино Фонте Форте Россо Терре Ди Кьети Абруццо IGP красное сухое
Италия, 0.75 л., Абруццо, 12.5%",Вино импорт,https://krasnoeibeloe.ru/catalog/vino/vino_fonte_forte_rosso_zashch_geogr_uk_kr_sukh/,469.99 ₽,469.99 ₽; ,КБ
40,40,Владимирская область,Владимир,"ул. Соколова-Соколенка, 8",3244280,https://krasnoeibeloe.servicecdn.ru/upload/resize_cache/iblock/f83/05waqhnppftbsnu9cevnvw0g5h3z5udp/261_225_1/bus_04.12.jpg,"Вино Бас 9 Лиссабон IG красное полусухое
Португалия, 0.75 л., Лиссабон, 13%",Вино импорт,https://krasnoeibeloe.ru/catalog/vino/vino_bas_9_lissabon_ig_krasnoe_polusukhoe/,469.99 ₽,469.99 ₽; ,КБ
41,41,Владимирская область,Владимир,"ул. Соколова-Соколенка, 8",3323045,https://krasnoeibeloe.servicecdn.ru/upload/resize_cache/iblock/b69/f7227z9tn1t9svz44w4fi41yaarzog8q/261_225_1/bus9_branco_2020_14012022.jpg,"Вино Бас 9 Лиссабон IG белое полусухое
Португалия, 0.75 л., Лиссабон, 13%",Вино импорт,https://krasnoeibeloe.ru/catalog/vino/vino_bas_9_lissabon_ig_beloe_polusukhoe/,469.99 ₽,469.99 ₽; ,КБ
