,Unnamed: 0,region,city,address,id,pic_url,name,category,link,price,all_prices,name_shop
115,115,Владимирская область,Владимир,"мкр Юрьевец,ул. Всесвятская, 3",3580260,https://krasnoeibeloe.servicecdn.ru/upload/resize_cache/iblock/f8c/amd4r87eaascl5c71r4dd1d91a16rtt4/261_225_1/yugzhemchug_kps_23092022_t.jpg,"Вино Южная Жемчужина красное полусладкое
Россия, 1 л., 12%",Вино Россия,https://krasnoeibeloe.ru/catalog/__2/vino_yuzhnaya_zhemchuzhina_polusladkoe_krasnoe/,169.99 ₽,169.99 ₽; ,КБ
116,116,Владимирская область,Владимир,"мкр Юрьевец,ул. Всесвятская, 3",3396705,https://krasnoeibeloe.servicecdn.ru/upload/resize_cache/iblock/ba4/aubld48ri1q0j27fvs1n6p1hk3akieuj/261_225_1/vino_ezkv_izabella_23032022.jpg,"Вино Изабелла Южная красное полусладкое
Россия, 0.7 л., 11%",Вино Россия,https://krasnoeibeloe.ru/catalog/__2/vino_izabella_yuzhnaya_krasnoe_polusladkoe/,169.99 ₽,169.99 ₽; ,КБ
117,117,Владимирская область,Владимир,"мкр Юрьевец,ул. Всесвятская, 3",3578327,https://krasnoeibeloe.servicecdn.ru/upload/resize_cache/iblock/10d/qs5moufgrksxx6s8l9m4kxojya0nwxtp/261_225_1/kv_rosovoe_20102022.jpg,"Вино Кубань-Вино розовое полусухое
Россия, 0.7 л., 11%",Вино Россия,https://krasnoeibeloe.ru/catalog/__2/vino_kuban_vino_polusukhoe_rozovoe/,189.99 ₽,189.99 ₽; ,КБ
118,118,Владимирская область,Владимир,"мкр Юрьевец,ул. Всесвятская, 3",3239105,https://krasnoeibeloe.servicecdn.ru/upload/resize_cache/iblock/fec/zh410tafyo7122usui280zvvy8s628m1/261_225_1/vino_izabelnoe_11112021.jpg,"Вино Изабельное красное полусладкое
Россия, 1 л., 12%",Вино Россия,https://krasnoeibeloe.ru/catalog/__2/vino_izabelnoe_krasnoe_polusladkoe/,199.90 ₽,199.90 ₽; ,КБ
119,119,Владимирская область,Владимир,"мкр Юрьевец,ул. Всесвятская, 3",3239106,https://krasnoeibeloe.servicecdn.ru/upload/resize_cache/iblock/ce4/sk3jkg630ajyh080xa158tpp2vdl95j1/261_225_1/vino_laskovyi_pocelui_beloe_11112021.jpg,"Вино Ласковый Поцелуй белое полусладкое
Россия, 1 л., 11%",Вино Россия,https://krasnoeibeloe.ru/catalog/__2/vino_laskovyy_potseluy_beloe_polusladkoe/,199.90 ₽,199.90 ₽; ,КБ
120,120,Владимирская область,Владимир,"мкр Юрьевец,ул. Всесвятская, 3",3395804,https://krasnoeibeloe.servicecdn.ru/upload/resize_cache/iblock/676/qz7wfcofpfobheudvf8k49dtsa4jxk7n/261_225_1/vinodel_beloe_suhoe_02022022.jpg,"Вино Коллекция винодела белое сухое
Россия, 0.75 л., 11%",Вино Россия,https://krasnoeibeloe.ru/catalog/__2/vino_kollektsiya_vinodela_stol_bel_sukh/,199.99 ₽,199.99 ₽; ,КБ
121,121,Владимирская область,Владимир,"мкр Юрьевец,ул. Всесвятская, 3",3366001,https://krasnoeibeloe.servicecdn.ru/upload/resize_cache/iblock/51c/5x1ajcpzegrg4y7zqg4x01se47ioyur1/261_225_1/aktsy_15032022.jpg,"Вино Акцы белое сухое
Россия, 0.75 л., 11%",Вино Россия,https://krasnoeibeloe.ru/catalog/__2/vino_aktsy_beloe_sukhoe/,199.99 ₽,199.99 ₽; ,КБ
122,122,Владимирская область,Владимир,"мкр Юрьевец,ул. Всесвятская, 3",3365999,https://krasnoeibeloe.servicecdn.ru/upload/resize_cache/iblock/bf9/re35wjg5q8nr9h2nx3554lh4otwpkb8b/261_225_1/bzou_15032022_t.jpg,"Вино Бзоу красное полусладкое
Россия, 0.75 л., 11%",Вино Россия,https://krasnoeibeloe.ru/catalog/__2/vino_bzou_krasnoe_polusladkoe/,199.99 ₽,199.99 ₽; ,КБ
123,123,Владимирская область,Владимир,"мкр Юрьевец,ул. Всесвятская, 3",3366000,https://krasnoeibeloe.servicecdn.ru/upload/resize_cache/iblock/4ed/vz2uf024t2rlbtjzwd249tgr75ilw642/261_225_1/adgur_15032022_t.jpg,"Вино Адгур красное сухое
Россия, 0.75 л., 11%",Вино Россия,https://krasnoeibeloe.ru/catalog/__2/vino_adgur_krasnoe_sukhoe/,199.99 ₽,199.99 ₽; ,КБ
124,124,Владимирская область,Владимир,"мкр Юрьевец,ул. Всесвятская, 3",3368121,https://krasnoeibeloe.servicecdn.ru/upload/resize_cache/iblock/fcd/69dbv60w94ln4pk1jjnjfxnffysrfl47/261_225_1/sapevari_28042023.jpg,"Вино Саперави красное полусладкое
Россия, 0.75 л., 11%",Вино Россия,https://krasnoeibeloe.ru/catalog/__2/vino_saperavi_krasnoe_polusladkoe/,199.99 ₽,199.99 ₽; ,КБ
125,125,Владимирская область,Владимир,"мкр Юрьевец,ул. Всесвятская, 3",3365998,https://krasnoeibeloe.servicecdn.ru/upload/resize_cache/iblock/371/ou48x2to5i0ii0jprniaiixv4nss6yjl/261_225_1/lalzyn_15032022_t.jpg,"Вино Лалзын белое полусладкое
Россия, 0.75 л., 11%",Вино Россия,https://krasnoeibeloe.ru/catalog/__2/vino_lalzyn_beloe_polusladkoe/,199.99 ₽,199.99 ₽; ,КБ
126,126,Владимирская область,Владимир,"мкр Юрьевец,ул. Всесвятская, 3",3395802,https://krasnoeibeloe.servicecdn.ru/upload/resize_cache/iblock/e25/xtbgm31637pls4vlwjbumi1c0k19lzib/261_225_1/vino_kv_11112021.jpg,"Вино Коллекция винодела красное сухое
Россия, 0.75 л., 12%",Вино Россия,https://krasnoeibeloe.ru/catalog/__2/vino_kollektsiya_vinodela_stol_kr_sukh/,199.99 ₽,199.99 ₽; ,КБ
127,127,Владимирская область,Владимир,"мкр Юрьевец,ул. Всесвятская, 3",3243112,https://krasnoeibeloe.servicecdn.ru/upload/resize_cache/iblock/1f4/wegqab86mi0yvaf3svpntz0yewg9jrrq/261_225_1/sangria_280420.jpg,"Алкогольная продукция плодовая Сан Ламаджо Сангрия
Россия, 1 л., 10.5%",Вино Россия,https://krasnoeibeloe.ru/catalog/__2/alkogolnaya_produktsiya_plodovaya_san_lamadzho_sangriya_stol_sl_1/,199.99 ₽,199.99 ₽; ,КБ
128,128,Владимирская область,Владимир,"мкр Юрьевец,ул. Всесвятская, 3",3479907,https://krasnoeibeloe.servicecdn.ru/upload/resize_cache/iblock/ddb/9q8vt1dx6sqj66sa4646j9nofmdg86q2/261_225_1/chernnyilekar_13012022.jpg,"Вино Черный Лекарь красное сладкое
Россия, 0.7 л., 9.5%",Вино Россия,https://krasnoeibeloe.ru/catalog/__2/vino_chernyy_lekar_krasnoe_sladkoe/,199.99 ₽,199.99 ₽; ,КБ
129,129,Владимирская область,Владимир,"мкр Юрьевец,ул. Всесвятская, 3",3788605,https://krasnoeibeloe.servicecdn.ru/upload/resize_cache/iblock/a47/hmorimf4hb4zc8ut1ca3s9szeckw008f/261_225_1/vino_kollektsia_vinodela_chardonne_130623.jpg,"Вино Шардоне Коллекция винодела белое сухое
Россия, 0.75 л., 11%",Вино Россия,https://krasnoeibeloe.ru/catalog/__2/vino_shardone_kollektsiya_vinodela_beloe_sukhoe/,199.99 ₽,199.99 ₽; ,КБ
130,130,Владимирская область,Владимир,"мкр Юрьевец,ул. Всесвятская, 3",3791147,https://krasnoeibeloe.servicecdn.ru/upload/resize_cache/iblock/9cf/wa2qr0arr81z1tmytjwmx67pahz1pu6m/261_225_1/vino_kollektsia_vinodela_merlo_130623.jpg,"Вино Мерло Коллекция винодела красное сухое
Россия, 0.75 л., 12%",Вино Россия,https://krasnoeibeloe.ru/catalog/__2/vino_merlo_kollektsiya_vinodela_krasnoe_sukhoe/,199.99 ₽,199.99 ₽; ,КБ
131,131,Владимирская область,Владимир,"мкр Юрьевец,ул. Всесвятская, 3",3243111,https://krasnoeibeloe.servicecdn.ru/upload/resize_cache/iblock/b5b/9l3vgm5b7wc3zjdverjmr6f9ojl5b86d/261_225_1/gluhwein_280420.jpg,"Алкогольный напиток плодовый Глинтвейн Дерхуго
Россия, 1 л., 10.5%",Вино Россия,https://krasnoeibeloe.ru/catalog/__2/napitok_vinnyy_fruktovyy_derkhugo_glintveyn_sl_1/,219.99 ₽,219.99 ₽; ,КБ
132,132,Владимирская область,Владимир,"мкр Юрьевец,ул. Всесвятская, 3",3170187,https://krasnoeibeloe.servicecdn.ru/upload/resize_cache/iblock/6b0/epy6uoqxauva1tyfa61nicx3d94965hr/261_225_1/vagrus_saperavi_250821.jpg,"Вино Саперави красное сухое
Россия, 0.75 л., 12%",Вино Россия,https://krasnoeibeloe.ru/catalog/__2/vino_saperavi_kr_sukh/,229.99 ₽,229.99 ₽; ,КБ
133,133,Владимирская область,Владимир,"мкр Юрьевец,ул. Всесвятская, 3",3170186,https://krasnoeibeloe.servicecdn.ru/upload/resize_cache/iblock/e60/kz8jh9bpjkhltqt29gdmx5096v7x7koj/261_225_1/chetuk_060921.jpg,"Вино Четук красное сухое
Россия, 0.75 л., 12%",Вино Россия,https://krasnoeibeloe.ru/catalog/__2/vino_chetuk_stol_kr_sukh/,229.99 ₽,229.99 ₽; ,КБ
134,134,Владимирская область,Владимир,"мкр Юрьевец,ул. Всесвятская, 3",3170184,https://krasnoeibeloe.servicecdn.ru/upload/resize_cache/iblock/085/st2du2rf2qxlz3e6wfzdezkm9q3ee8f9/261_225_1/shushuk_060921.jpg,"Вино Шушук красное полусладкое
Россия, 0.75 л., 11%",Вино Россия,https://krasnoeibeloe.ru/catalog/__2/vino_shushuk_stol_kr_p_sl/,229.99 ₽,229.99 ₽; ,КБ
135,135,Владимирская область,Владимир,"мкр Юрьевец,ул. Всесвятская, 3",3170185,https://krasnoeibeloe.servicecdn.ru/upload/resize_cache/iblock/808/yc6v34kcn4zdbf010b61oise22d4sbgo/261_225_1/cica_060921.jpg,"Вино Цица красное полусладкое
Россия, 0.75 л., 11%",Вино Россия,https://krasnoeibeloe.ru/catalog/__2/vino_tsitsa_stol_kr_p_sl/,229.99 ₽,229.99 ₽; ,КБ
136,136,Владимирская область,Владимир,"мкр Юрьевец,ул. Всесвятская, 3",3145492,https://krasnoeibeloe.servicecdn.ru/upload/resize_cache/iblock/cd3/p191iqpflt16m4j7xta9dl1pm02a4fcj/261_225_1/pshish_060921.jpg,"Вино Пшиш белое полусладкое
Россия, 0.75 л., 11%",Вино Россия,https://krasnoeibeloe.ru/catalog/__2/vino_pshish_bel_p_sl/,229.99 ₽,229.99 ₽; ,КБ
137,137,Владимирская область,Владимир,"мкр Юрьевец,ул. Всесвятская, 3",3145491,https://krasnoeibeloe.servicecdn.ru/upload/resize_cache/iblock/8a9/7pfsj1rhaqojusl3mqutyq69jgmfhg1u/261_225_1/saperavi_pl_060921.jpg,"Вино Саперави красное полусладкое
Россия, 0.75 л., 11%",Вино Россия,https://krasnoeibeloe.ru/catalog/__2/vino_saperavi_stol_kr_p_sl/,229.99 ₽,229.99 ₽; ,КБ
138,138,Владимирская область,Владимир,"мкр Юрьевец,ул. Всесвятская, 3",1616135,https://krasnoeibeloe.servicecdn.ru/upload/resize_cache/iblock/412/sxedl0rqn0b9cxieu4cfh4xv0qa2b1k9/261_225_1/cht_savignon_11052022.jpg,"Вино Шато Тамань Совиньон белое сухое
Россия, 0.75 л., Кубань, 12.5%",Вино Россия,https://krasnoeibeloe.ru/catalog/__2/__827/,236.99 ₽,236.99 ₽; ,КБ
139,139,Владимирская область,Владимир,"мкр Юрьевец,ул. Всесвятская, 3",1629948,https://krasnoeibeloe.servicecdn.ru/upload/resize_cache/iblock/ed9/o2hmyh3s09a5dh155yge12uui8oct3au/261_225_1/cht_cabernet_merlo_11052022.jpg,"Вино Шато Тамань Каберне-Мерло красное сухое
Россия, 0.75 л., Кубань, 13.5%",Вино Россия,https://krasnoeibeloe.ru/catalog/__2/__854/,236.99 ₽,236.99 ₽; ,КБ
140,140,Владимирская область,Владимир,"мкр Юрьевец,ул. Всесвятская, 3",3384811,https://krasnoeibeloe.servicecdn.ru/upload/resize_cache/iblock/1e1/incr2xwhttlcs09kccc1rzkdo4l4bg1o/261_225_1/golicynskie_vina_kpsl_18032022.jpg,"Вино Голицынские Вина красное полусладкое
Россия, 0.75 л., 11%",Вино Россия,https://krasnoeibeloe.ru/catalog/__2/vino_golitsynskie_vina_krasnoe_polusladkoe/,249.99 ₽,249.99 ₽; ,КБ
141,141,Владимирская область,Владимир,"мкр Юрьевец,ул. Всесвятская, 3",3166808,https://krasnoeibeloe.servicecdn.ru/upload/resize_cache/iblock/f3f/90d5626vi7vk3im5l42qx23ht5rkmalw/261_225_1/granatovoe_060921.jpg,"Плодовая алкогольная продукция Гранатовое красное полусладкое
Россия, 0.75 л., 12%",Вино Россия,https://krasnoeibeloe.ru/catalog/__2/alk_plodovaya_produktsiya_granatovoe_kr_p_sl/,249.99 ₽,249.99 ₽; ,КБ
142,142,Владимирская область,Владимир,"мкр Юрьевец,ул. Всесвятская, 3",3834744,https://krasnoeibeloe.servicecdn.ru/upload/resize_cache/iblock/b4a/w3zm2x3nc71zbunwh437kk0ub48lvzn7/261_225_1/sauvingon_blanc22semidry_210823_t.jpg,"Вино Травы Совиньон Блан белое полусладкое
Россия, 0.75 л., 11%",Вино Россия,https://krasnoeibeloe.ru/catalog/__2/vino_travy_sovinon_blan_beloe_polusladkoe/,249.99 ₽,249.99 ₽; ,КБ
143,143,Владимирская область,Владимир,"мкр Юрьевец,ул. Всесвятская, 3",3834745,https://krasnoeibeloe.servicecdn.ru/upload/resize_cache/iblock/c80/2j8zku2zmgy6oas7v6gbfdt68znqq66d/261_225_1/bastardo22semidry_210823_t.jpg,"Вино Травы Бастардо красное полусухое
Россия, 0.75 л., 11%",Вино Россия,https://krasnoeibeloe.ru/catalog/__2/vino_travy_bastardo_krasnoe_polusukhoe/,249.99 ₽,249.99 ₽; ,КБ
144,144,Владимирская область,Владимир,"мкр Юрьевец,ул. Всесвятская, 3",3384812,https://krasnoeibeloe.servicecdn.ru/upload/resize_cache/iblock/7ec/qxnnvr3e388dy528srvsu3684fmkrng9/261_225_1/golicynskie_vina_bpsl_18032022.jpg,"Вино Голицынские Вина белое полусладкое
Россия, 0.75 л., 11%",Вино Россия,https://krasnoeibeloe.ru/catalog/__2/vino_golitsynskie_vina_beloe_polusladkoe/,249.99 ₽,249.99 ₽; ,КБ
145,145,Владимирская область,Владимир,"мкр Юрьевец,ул. Всесвятская, 3",2695710,https://krasnoeibeloe.servicecdn.ru/upload/resize_cache/iblock/7e4/sm2tfwdvssh222xiw6d91iauenfy0hes/261_225_1/cht_merlo_11052022.jpg,"Вино Шато Тамань Мерло розовое сухое
Россия, 0.75 л., Кубань, 13%",Вино Россия,https://krasnoeibeloe.ru/catalog/__2/__1913/,289.90 ₽,289.90 ₽; ,КБ
146,146,Владимирская область,Владимир,"мкр Юрьевец,ул. Всесвятская, 3",3806663,https://krasnoeibeloe.servicecdn.ru/upload/resize_cache/iblock/0c0/gg8vpzzut7gk18i8n19g7lzqxaefnzyo/261_225_1/vino_fanagoria_reserv_bianco_300623.jpg,"Вино Резерв Фанагории Шардоне белое полусладкое
Россия, 0.75 л., 12.5%",Вино Россия,https://krasnoeibeloe.ru/catalog/__2/vino_rezerv_fanagorii_shardone_beloe_polusladkoe/,299.99 ₽,299.99 ₽; ,КБ
147,147,Владимирская область,Владимир,"мкр Юрьевец,ул. Всесвятская, 3",3815499,https://krasnoeibeloe.servicecdn.ru/upload/resize_cache/iblock/b7d/yc66tl1cp0cb11xofwx3gnu9nvg3pfcs/261_225_1/vino_fanagoria_reserv_caberne_300623.jpg,"Вино Резерв Фанагории Каберне красное полусладкое
Россия, 0.75 л., 12.5%",Вино Россия,https://krasnoeibeloe.ru/catalog/__2/vino_rezerv_fanagorii_kaberne_krasnoe_polusladkoe/,299.99 ₽,299.99 ₽; ,КБ
148,148,Владимирская область,Владимир,"мкр Юрьевец,ул. Всесвятская, 3",3123725,https://krasnoeibeloe.servicecdn.ru/upload/resize_cache/iblock/5b9/vhlcb4yzzaj0gsfq386avbi0v09xkk6a/261_225_1/Crim_domashnee_White_Semisweet.jpg,"Вино Домашнее Крымское белое полусладкое
Россия, 1 л., 13%",Вино Россия,https://krasnoeibeloe.ru/catalog/__2/vino_domashnee_krymskoe_stol_bel_p_sl/,329.99 ₽,329.99 ₽; ,КБ
149,149,Владимирская область,Владимир,"мкр Юрьевец,ул. Всесвятская, 3",3123726,https://krasnoeibeloe.servicecdn.ru/upload/resize_cache/iblock/67a/xeay7yogzy374139vpb49r0cfx7tqezm/261_225_1/Crim_domashnee_Red_Semidulce.jpg,"Вино Домашнее Крымское красное полусладкое
Россия, 1 л., 12%",Вино Россия,https://krasnoeibeloe.ru/catalog/__2/vino_domashnee_krymskoe_stol_kr_p_sl/,329.99 ₽,329.99 ₽; ,КБ
150,150,Владимирская область,Владимир,"мкр Юрьевец,ул. Всесвятская, 3",3248089,https://krasnoeibeloe.servicecdn.ru/upload/resize_cache/iblock/88d/rub6ix91alsi940til571fpav2k2u3w3/261_225_1/avtorskiy_stil_krasnostop_140921.jpg,"Вино Фанагория Авторский Стиль красное сухое
Россия, 0.75 л., Кубань, 13%",Вино Россия,https://krasnoeibeloe.ru/catalog/__2/vino_fanagoriya_avtorskiy_stil_zashch_geogr_uk_kr_sukh_1/,349.89 ₽,349.89 ₽; ,КБ
151,151,Владимирская область,Владимир,"мкр Юрьевец,ул. Всесвятская, 3",3190158,https://krasnoeibeloe.servicecdn.ru/upload/resize_cache/iblock/f8d/3ii4tkth5dym2jsvco85ar1z62vt83ho/261_225_1/avtorskiy_stil_shardone_140921.jpg,"Вино Фанагория Авторский Стиль белое сухое
Россия, 0.75 л., Кубань, 13%",Вино Россия,https://krasnoeibeloe.ru/catalog/__2/vino_fanagoriya_avtorskiy_stil_zashch_geogr_uk_bel_sukh/,349.89 ₽,349.89 ₽; ,КБ
152,152,Владимирская область,Владимир,"мкр Юрьевец,ул. Всесвятская, 3",3461138,https://krasnoeibeloe.servicecdn.ru/upload/resize_cache/iblock/21e/r9gjh02t5ttwdxd25wd1kzlyehuqrat6/261_225_1/chateau_tamagne_redblend_300323.jpg,"Вино Красный Бленд ШатоТамань красное сухое
Россия, 0.75 л., Кубань, 12%",Вино Россия,https://krasnoeibeloe.ru/catalog/__2/vino_krasnyy_blend_shatotaman_krasnoe_sukhoe/,349.99 ₽,349.99 ₽; ,КБ
153,153,Владимирская область,Владимир,"мкр Юрьевец,ул. Всесвятская, 3",2351722,https://krasnoeibeloe.servicecdn.ru/upload/resize_cache/iblock/9fb/xztoaputs8j37cn1wtkam1a84ebhenzt/261_225_1/kagor32_070421_t.jpg,"Вино ликерное Кагор 32
Россия, 0.7 л., Кубань, 16%",Вино Россия,https://krasnoeibeloe.ru/catalog/__2/_32_/,369.99 ₽,369.99 ₽; ,КБ
154,154,Владимирская область,Владимир,"мкр Юрьевец,ул. Всесвятская, 3",2754531,https://krasnoeibeloe.servicecdn.ru/upload/resize_cache/iblock/cb1/vstvpdgv8ag70dajahff638dvalw06y2/261_225_1/vysokiy_bereg_risling_28022023.jpg,"Вино Высокий Берег Рислинг белое сухое
Россия, 0.75 л., Кубань, 12%",Вино Россия,https://krasnoeibeloe.ru/catalog/__2/__2016/,389.90 ₽,389.90 ₽; ,КБ
155,155,Владимирская область,Владимир,"мкр Юрьевец,ул. Всесвятская, 3",3787373,https://krasnoeibeloe.servicecdn.ru/upload/resize_cache/iblock/54c/inzechly2w9xfxpvtfd85817j3976fbq/261_225_1/vino_quinttessense_caberne_fran_210423.jpg,"Вино Мысхако Каберне Фран Квинтэссенция Новое Поколение красное сухое
Россия, 0.75 л., Кубань, 14.5%",Вино Россия,https://krasnoeibeloe.ru/catalog/__2/vino_myskhako_kaberne_fran_kvintessentsiya_novoe_pokolenie_krasnoe_sukhoe/,499.99 ₽,499.99 ₽; ,КБ
156,156,Владимирская область,Владимир,"мкр Юрьевец,ул. Всесвятская, 3",3787372,https://krasnoeibeloe.servicecdn.ru/upload/resize_cache/iblock/a8f/tjd6f94jlj2qzxs3rt0zhf9pgxq2gtxl/261_225_1/vino_quinttessense_sauvignon_210423.jpg,"Вино Мысхако Совиньон Блан Квинтэссенция Новое Поколение белое сухое
Россия, 0.75 л., Кубань, 12.2%",Вино Россия,https://krasnoeibeloe.ru/catalog/__2/vino_myskhako_sovinon_blan_kvintessentsiya_novoe_pokolenie_beloe_sukhoe/,499.99 ₽,499.99 ₽; ,КБ
157,157,Владимирская область,Владимир,"мкр Юрьевец,ул. Всесвятская, 3",2997174,https://krasnoeibeloe.servicecdn.ru/upload/resize_cache/iblock/057/ugqjzhzms0m1l996qt4pmmiy2yglcpll/261_225_1/portwine_massandra_300620.jpg,"Вино ликерное Массандра Портвейн Белый Крымский
Россия, 0.75 л., Крым, 17.5%",Вино Россия,https://krasnoeibeloe.ru/catalog/__2/vino_liker_portveyn_belyy_krymskiy_3goda_zashch_geogr_uk/,599.99 ₽,599.99 ₽; ,КБ
158,158,Владимирская область,Владимир,"мкр Юрьевец,ул. Всесвятская, 3",3346935,https://krasnoeibeloe.servicecdn.ru/upload/resize_cache/iblock/974/l4dqnscenb459fe7n6p8l5jqi380d8ow/261_225_1/myshako_chernoeizkrasnogo_15022022.jpg,"Вино Мысхако Черное из Красного красное полусухое
Россия, 0.75 л., Кубань, 15%",Вино Россия,https://krasnoeibeloe.ru/catalog/__2/vino_myskhako_chernoe_iz_krasnogo_krasnoe_polusukhoe/,599.99 ₽,599.99 ₽; ,КБ
159,159,Владимирская область,Владимир,"мкр Юрьевец,ул. Всесвятская, 3",3346937,https://krasnoeibeloe.servicecdn.ru/upload/resize_cache/iblock/2e0/y32v9aqb9o8kxs34n3m5p88jqx3m8lbv/261_225_1/myshako_chernoeizchernogo_15022022.jpg,"Вино Мысхако Черное из Черного красное сухое
Россия, 0.75 л., Кубань, 15%",Вино Россия,https://krasnoeibeloe.ru/catalog/__2/vino_myskhako_chernoe_iz_chernogo_krasnoe_sukhoe/,599.99 ₽,599.99 ₽; ,КБ
160,160,Владимирская область,Владимир,"мкр Юрьевец,ул. Всесвятская, 3",1616135,https://krasnoeibeloe.servicecdn.ru/upload/resize_cache/iblock/412/sxedl0rqn0b9cxieu4cfh4xv0qa2b1k9/261_225_1/cht_savignon_11052022.jpg,"Вино Шато Тамань Совиньон белое сухое
Россия, 0.75 л., Кубань, 12.5%",Вино с оценкой,https://krasnoeibeloe.ru/catalog/__2/__827/,236.99 ₽,236.99 ₽; ,КБ
161,161,Владимирская область,Владимир,"мкр Юрьевец,ул. Всесвятская, 3",3074047,https://krasnoeibeloe.servicecdn.ru/upload/resize_cache/iblock/46c/19olxptbz4okvx84d9kiegjhe5lqj0hf/261_225_1/pinoblan150321t.jpg,"Вино игристое ЗГУ Коллекция Винодела белое брют
Россия, 0.75 л., Кубань, 12.5%",Вино с оценкой,https://krasnoeibeloe.ru/catalog/vino_igristoe_shampanskoe/vino_igristoe/vino_igristoe_pino_blan_kollektsiya_vinodela_bel_bryut/,299.99 ₽,299.99 ₽; ,КБ
162,162,Владимирская область,Владимир,"мкр Юрьевец,ул. Всесвятская, 3",3461138,https://krasnoeibeloe.servicecdn.ru/upload/resize_cache/iblock/21e/r9gjh02t5ttwdxd25wd1kzlyehuqrat6/261_225_1/chateau_tamagne_redblend_300323.jpg,"Вино Красный Бленд ШатоТамань красное сухое
Россия, 0.75 л., Кубань, 12%",Вино с оценкой,https://krasnoeibeloe.ru/catalog/__2/vino_krasnyy_blend_shatotaman_krasnoe_sukhoe/,349.99 ₽,349.99 ₽; ,КБ
163,163,Владимирская область,Владимир,"мкр Юрьевец,ул. Всесвятская, 3",3190158,https://krasnoeibeloe.servicecdn.ru/upload/resize_cache/iblock/f8d/3ii4tkth5dym2jsvco85ar1z62vt83ho/261_225_1/avtorskiy_stil_shardone_140921.jpg,"Вино Фанагория Авторский Стиль белое сухое
Россия, 0.75 л., Кубань, 13%",Вино с оценкой,https://krasnoeibeloe.ru/catalog/__2/vino_fanagoriya_avtorskiy_stil_zashch_geogr_uk_bel_sukh/,349.89 ₽,349.89 ₽; ,КБ
164,164,Владимирская область,Владимир,"мкр Юрьевец,ул. Всесвятская, 3",3631643,https://krasnoeibeloe.ru/upload/iblock/d1e/gilbert-malenkaya.jpg,"Вино Куумба Пинотаж красное полусухое
ЮАР, 0.75 л., Вестерн Кейп, 13.5%",Вино с оценкой,https://krasnoeibeloe.ru/catalog/vino/vino_kuumba_pinotazh_krasnoe_polusukhoe/,449.99 ₽,449.99 ₽; ,КБ
165,165,Владимирская область,Владимир,"мкр Юрьевец,ул. Всесвятская, 3",3630601,https://krasnoeibeloe.ru/upload/iblock/d1e/gilbert-malenkaya.jpg,"Вино Куумба Совиньон Блан белое сухое
ЮАР, 0.75 л., Вестерн Кейп, 12.5%",Вино с оценкой,https://krasnoeibeloe.ru/catalog/vino/vino_kuumba_sovinon_blan_beloe_sukhoe/,449.99 ₽,449.99 ₽; ,КБ
166,166,Владимирская область,Владимир,"мкр Юрьевец,ул. Всесвятская, 3",2912934,https://krasnoeibeloe.ru/upload/iblock/634/Luka-Maroni-2.jpg,"Вино Фонте Форте Бьянко Терре Ди Кьети Абруццо IGP белое сухое
Италия, 0.75 л., Абруццо, 12%",Вино с оценкой,https://krasnoeibeloe.ru/catalog/vino/vino_fonte_forte_byanko_zashch_geogr_uk_bel_sukh/,469.99 ₽,469.99 ₽; ,КБ
167,167,Владимирская область,Владимир,"мкр Юрьевец,ул. Всесвятская, 3",2914196,https://krasnoeibeloe.ru/upload/iblock/634/Luka-Maroni-2.jpg,"Вино Фонте Форте Россо Терре Ди Кьети Абруццо IGP красное сухое
Италия, 0.75 л., Абруццо, 12.5%",Вино с оценкой,https://krasnoeibeloe.ru/catalog/vino/vino_fonte_forte_rosso_zashch_geogr_uk_kr_sukh/,469.99 ₽,469.99 ₽; ,КБ
168,168,Владимирская область,Владимир,"мкр Юрьевец,ул. Всесвятская, 3",3623000,https://krasnoeibeloe.servicecdn.ru/upload/resize_cache/iblock/c74/3sf2sj92fh8qi82twvlv4h0wqu75gekp/261_225_1/mukuzani_29112022.jpg,"Вино Мукузани Кахури Гвинис Марани красное сухое
Грузия, 0.75 л., Кахети, 12%",Вино с оценкой,https://krasnoeibeloe.ru/catalog/vino/vino_mukuzani_kakhuri_gvinis_marani_krasnoe_sukhoe/,489.90 ₽,489.90 ₽; ,КБ
169,169,Владимирская область,Владимир,"мкр Юрьевец,ул. Всесвятская, 3",3556283,https://krasnoeibeloe.ru/upload/iblock/d1e/gilbert-malenkaya.jpg,"Вино Бродлиф Совиньон Блан белое сухое
ЮАР, 0.75 л., Вестерн Кейп, 12.5%",Вино с оценкой,https://krasnoeibeloe.ru/catalog/vino/vino_brodlif_sovinon_blan_beloe_sukhoe/,499.99 ₽,499.99 ₽; ,КБ
170,170,Владимирская область,Владимир,"мкр Юрьевец,ул. Всесвятская, 3",3556282,https://krasnoeibeloe.ru/upload/iblock/d1e/gilbert-malenkaya.jpg,"Вино Бродлиф Совиньон Блан розовое сухое
ЮАР, 0.75 л., Вестерн Кейп, 12.5%",Вино с оценкой,https://krasnoeibeloe.ru/catalog/vino/vino_brodlif_sovinon_blan_rozovoe_polusukhoe/,499.99 ₽,499.99 ₽; ,КБ
