,region,city,address,id,pic_url,name,category,link,price,all_prices
14,Владимирская область,Владимир,"ул. 850-летия, 4",3663668,https://krasnoeibeloe.servicecdn.ru/upload/resize_cache/iblock/8b8/cjhwpelfie94jz1txiylnqq9rtt72c55/261_225_1/coelhobranco_tinto_221122022.jpg,"Вино Коэльо Бранко красное сухое
Португалия, 0.375 л., Полуостров Сетубал, 13%",Вино импорт,https://krasnoeibeloe.ru/catalog/vino/vino_koelo_branko_igp_poluostrov_setubal_krasnoe_sukhoe/,289.90 ₽,289.90 ₽; 
15,Владимирская область,Владимир,"ул. 850-летия, 4",3854140,https://krasnoeibeloe.servicecdn.ru/upload/resize_cache/iblock/301/zatyk4u5e2oycbjq4rgeq1j5aoj0cu8o/261_225_1/koelio_blanko_300823_t.jpg,"Вино Коэльо Бранко белое сухое
Португалия, 0.375 л., 12%",Вино импорт,https://krasnoeibeloe.ru/catalog/vino/vino_koelo_branko_beloe_sukhoe/,289.90 ₽,289.90 ₽; 
16,Владимирская область,Владимир,"ул. 850-летия, 4",3121791,https://krasnoeibeloe.servicecdn.ru/upload/resize_cache/iblock/fd9/8c2z9xh02cnrubm0w0z7qp9cl1kzv2f5/261_225_1/alazanskaya_dolina_beloe_polusladk_140120.jpg,"Вино Бетанели Алазанская Долина белое полусладкое
Грузия, 0.75 л., 12%",Вино импорт,https://krasnoeibeloe.ru/catalog/vino/vino_alazanskaya_dolina_stol_bel_p_sl/,298.89 ₽,298.89 ₽; 
17,Владимирская область,Владимир,"ул. 850-летия, 4",2864807,https://krasnoeibeloe.servicecdn.ru/upload/resize_cache/iblock/442/q4sm6spfddoe645r3zhg6ezj785o400m/261_225_1/leval_cabernet_sauvgnon_291020.jpg,"Вино Ле Валь Каберне Совиньон красное сухое
Франция, 0.75 л., Лангедок Руссийон, 13%",Вино импорт,https://krasnoeibeloe.ru/catalog/vino/vino_le_val_kaberne_sovinon_igp_zashch_geogr_uk_kr_sukh/,299.99 ₽,299.99 ₽; 
18,Владимирская область,Владимир,"ул. 850-летия, 4",3440425,https://krasnoeibeloe.servicecdn.ru/upload/resize_cache/iblock/07e/o5pm5qmwk6bw98j6jofjump4b52csl2e/261_225_1/portvein_chashma_2405202.jpg,"Вино ликерное Портвейн Чашма белый
Узбекистан, 0.75 л., 16%",Вино импорт,https://krasnoeibeloe.ru/catalog/vino/vino_likernoe_portveyn_chashma_belyy/,299.99 ₽,299.99 ₽; 
19,Владимирская область,Владимир,"ул. 850-летия, 4",3440426,https://krasnoeibeloe.servicecdn.ru/upload/resize_cache/iblock/378/md7i4pq94s0h8czuylw0tocu1cdgqw12/261_225_1/portvein_tashkent_2405202.jpg,"Вино ликерное Портвейн Ташкент красный
Узбекистан, 0.75 л., 16%",Вино импорт,https://krasnoeibeloe.ru/catalog/vino/vino_likernoe_portveyn_tashkent_krasnyy/,299.99 ₽,299.99 ₽; 
20,Владимирская область,Владимир,"ул. 850-летия, 4",3690768,https://krasnoeibeloe.servicecdn.ru/upload/resize_cache/iblock/c97/w0hlfr5zvaal01h8lixrmrarkpyvgtzi/261_225_1/senorio_de_la_eralta_crianza_08022023.jpg,"Вино Сеньорио Да Ла Ералта Крианса Риоха ДОКа красное сухое
Испания, 0.75 л., Риоха, 13.5%",Вино импорт,https://krasnoeibeloe.ru/catalog/vino/vino_senorio_da_la_eralta_kriansa_riokha_doka_krasnoe_sukhoe/,299.99 ₽,299.99 ₽; 
21,Владимирская область,Владимир,"ул. 850-летия, 4",3778770,https://krasnoeibeloe.servicecdn.ru/upload/resize_cache/iblock/c77/57l4jr9eor2acwr3b6rbsh913pt9lyvo/261_225_1/rtvelisi_pirosmani_150623.jpg,"Вино Пиросмани Ртвелиси красное полусухое
Грузия, 0.75 л., Кахети, 12%",Вино импорт,https://krasnoeibeloe.ru/catalog/vino/vino_pirosmani_ordin_sort_krasnoe_p_sukh_tm_rtvelisi/,299.99 ₽,299.99 ₽; 
22,Владимирская область,Владимир,"ул. 850-летия, 4",3121792,https://krasnoeibeloe.servicecdn.ru/upload/resize_cache/iblock/128/r7jslpvbtnk2zpz0zaoeeiy8ieoxdz28/261_225_1/alazanskaya_dolina_krasnoe_polusladkoe_140120.jpg,"Вино Бетанели Алазанская Долина красное полусладкое
Грузия, 0.75 л., 12%",Вино импорт,https://krasnoeibeloe.ru/catalog/vino/vino_alazanskaya_dolina_stol_kr_p_sl/,328.89 ₽,328.89 ₽; 
23,Владимирская область,Владимир,"ул. 850-летия, 4",3121793,https://krasnoeibeloe.servicecdn.ru/upload/resize_cache/iblock/f76/uo2h58u4sfhagsi50gvjkswpu852vpfo/261_225_1/alazanskaya_dolina_rozovoe_140120.jpg,"Вино Бетанели Алазанская Долина розовое полусладкое
Грузия, 0.75 л., 12%",Вино импорт,https://krasnoeibeloe.ru/catalog/vino/vino_alazanskaya_dolina_stol_roz_p_sl/,329.99 ₽,329.99 ₽; 
24,Владимирская область,Владимир,"ул. 850-летия, 4",3760435,https://krasnoeibeloe.servicecdn.ru/upload/resize_cache/iblock/5f1/0t2vvq4co83eohulr4yb87167wo03ri0/261_225_1/rtvelisi_rkatsiteli_150623.jpg,"Вино Ркацители Ртвелиси белое сухое
Грузия, 0.75 л., 13%",Вино импорт,https://krasnoeibeloe.ru/catalog/vino/vino_sortovoe_rkatsiteli_tm_rtvelisi_beloe_sukhoe/,329.99 ₽,329.99 ₽; 
25,Владимирская область,Владимир,"ул. 850-летия, 4",3121794,https://krasnoeibeloe.servicecdn.ru/upload/resize_cache/iblock/75f/p1fez8ijkwoik7mfwwb65x40uz3g0c06/261_225_1/betaneli_saperavi_140120.jpg,"Вино Бетанели Саперави красное сухое
Грузия, 0.75 л., Кахети, 12%",Вино импорт,https://krasnoeibeloe.ru/catalog/vino/vino_saperavi_stol_kr_sukh/,349.99 ₽,349.99 ₽; 
26,Владимирская область,Владимир,"ул. 850-летия, 4",3581252,https://krasnoeibeloe.servicecdn.ru/upload/resize_cache/iblock/b58/qjyciuz1jcevu6vmf909l8qxo6m9by4o/261_225_1/engelshein_030823.jpg,"Вино Энгельшайн Либлих белое полусладкое
Германия, 0.75 л., 9.5%",Вино импорт,https://krasnoeibeloe.ru/catalog/vino/vino_engelshayn_liblikh_beloe_polusladkoe/,349.99 ₽,349.99 ₽; 
27,Владимирская область,Владимир,"ул. 850-летия, 4",3618494,https://krasnoeibeloe.servicecdn.ru/upload/resize_cache/iblock/611/8l6h8netwz0ubruvazzsrlqlqhsys4b9/261_225_1/pirosmani_01122022.jpg,"Вино Пиросмани Кахури Гвинис Марани белое полусухое
Грузия, 0.75 л., Кахети, 12%",Вино импорт,https://krasnoeibeloe.ru/catalog/vino/vino_pirosmani_kakhuri_gvinis_marani_beloe_polusukhoe/,349.99 ₽,349.99 ₽; 
28,Владимирская область,Владимир,"ул. 850-летия, 4",3599278,https://krasnoeibeloe.servicecdn.ru/upload/resize_cache/iblock/da9/dcmez89fgbrss3ika6tbewuw97zklw9k/261_225_1/gluhwein_06102022.jpg,"Напиток Глинтвейн сладкий
Германия, 1 л., 8.5%",Вино импорт,https://krasnoeibeloe.ru/catalog/vino/napitok_glintveyn_sladkiy/,349.99 ₽,349.99 ₽; 
29,Владимирская область,Владимир,"ул. 850-летия, 4",3121797,https://krasnoeibeloe.servicecdn.ru/upload/resize_cache/iblock/bdd/eqo41pkm0jnjjzc1lkuswxeb4sa86q79/261_225_1/betaneli_zinandali_140120.jpg,"Вино Бетанели Цинандали белое сухое
Грузия, 0.75 л., Кахети, 12%",Вино импорт,https://krasnoeibeloe.ru/catalog/vino/vino_tsinandali_zashch_naim_bel_sukh_/,389.90 ₽,389.90 ₽; 
30,Владимирская область,Владимир,"ул. 850-летия, 4",3541360,https://krasnoeibeloe.servicecdn.ru/upload/resize_cache/iblock/7ca/6ibp19u8oqxybsvmfba4o215wc7vciwj/261_225_1/cerronevado_cabernet_sauvignon_03062022.jpg,"Вино Серро Невадо Каберне Совиньон красное полусухое
Чили, 0.75 л., Центральная Долина, 12.5%",Вино импорт,https://krasnoeibeloe.ru/catalog/vino/vino_serro_nevado_kaberne_sovinon_krasnoe_polusukhoe_1/,389.99 ₽,389.99 ₽; 
31,Владимирская область,Владимир,"ул. 850-летия, 4",3552179,https://krasnoeibeloe.servicecdn.ru/upload/resize_cache/iblock/7e2/4l8v2homxr6rexm3g5drbh2opqpo8du0/261_225_1/cerronevado_sauvignon_blanc_03062022.jpg,"Вино Серро Невадо Совиньон Блан белое сухое
Чили, 0.75 л., 12.5%",Вино импорт,https://krasnoeibeloe.ru/catalog/vino/vino_ordinarnoe_sortovoe_beloe_sukhoe_serro_nevado_sovinon_blan_tsentr_dolina/,389.99 ₽,389.99 ₽; 
32,Владимирская область,Владимир,"ул. 850-летия, 4",3674025,https://krasnoeibeloe.servicecdn.ru/upload/resize_cache/iblock/aa4/lae3z886dpuadpqaphejl3tfa69yn282/261_225_1/badagoni_red_13102022.jpg,"Вино Алазанская Долина Бадагони красное полусладкое
Грузия, 0.75 л., 10.5%",Вино импорт,https://krasnoeibeloe.ru/catalog/vino/vino_alazanskaya_dolina_badagoni_krasnoe_polusladkoe/,399.90 ₽,399.90 ₽; 
33,Владимирская область,Владимир,"ул. 850-летия, 4",3674026,https://krasnoeibeloe.servicecdn.ru/upload/resize_cache/iblock/acd/3wv7s7ir71d45lvg5f3mhsjob6x2di5w/261_225_1/badagoni_white_13102022.jpg,"Вино Бадагони Алазанская Долина белое полусладкое
Грузия, 0.75 л., Кахети, 10.5%",Вино импорт,https://krasnoeibeloe.ru/catalog/vino/vino_alazanskaya_dolina_badagoni_beloe_polusladkoe/,399.90 ₽,399.90 ₽; 
34,Владимирская область,Владимир,"ул. 850-летия, 4",3630598,https://krasnoeibeloe.servicecdn.ru/upload/resize_cache/iblock/e50/kyx29aph9f0xeyqu7xscz3swc9plqsc3/261_225_1/gvinis_marani_pirosmani_14122022.jpg,"Вино Пиросмани Кахури Гвинис Марани красное полусухое
Грузия, 0.75 л., Кахети, 11.5%",Вино импорт,https://krasnoeibeloe.ru/catalog/vino/vino_pirosmani_kakhuri_gvinis_marani_krasnoe_polusukhoe/,399.90 ₽,399.90 ₽; 
35,Владимирская область,Владимир,"ул. 850-летия, 4",3236096,https://krasnoeibeloe.servicecdn.ru/upload/resize_cache/iblock/777/94p4f98n7l5hxxa0tu34s3nh73w1ebvi/261_225_1/vimo_lizard_muller_09112021.jpg,"Вино Лизард Мюллер-Тургау белое полусухое
Германия, 0.75 л., Рейнхессен, 11%",Вино импорт,https://krasnoeibeloe.ru/catalog/vino/vino_lizard_myuller_turgau_bel_p_sukh/,399.99 ₽,399.99 ₽; 
36,Владимирская область,Владимир,"ул. 850-летия, 4",3595714,https://krasnoeibeloe.servicecdn.ru/upload/resize_cache/iblock/e46/ukf0a2rx3twdbn9cytkc66pt2i2lmjtu/261_225_1/muchas_manos_crianza_03102022_2.jpg,"Вино Мучас Манос Крианса красное сухое
Испания, 0.75 л., Ла Манча, 13%",Вино импорт,https://krasnoeibeloe.ru/catalog/vino/vino_muchos_manos_kriansa_krasnoe_sukhoe/,399.99 ₽,399.99 ₽; 
