name,price,address,pic_url,name_shop
Кальмар сушеный ПОРТ АРТУР ДИКИЙ 60Г,89.99 ₽,Владим. обл. г.Владимир пр-кт Суздальский д.24,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBb3dxIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--4e6e0026fed437d9d65c1b391f4217021d727fff/a05dd6e7-31d4-11ec-8169-00155d420661.jpeg,bristol
Чипсы LAY'S ИЗ ПЕЧИ ЛИСИЧКИ В СМЕТАНЕ 85Г,87.99 ₽,Владим. обл. г.Владимир пр-кт Суздальский д.24,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBeDROSVE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--ca45aa44c77642046eecfac9d4faf8a90fc1ec3b/65af021d-ca66-11ed-9a2b-005056011b5d.jpeg,bristol
Чипсы LAY'S МОЦАРЕЛЛА С ПЕСТО 95Г,87.99 ₽,Владим. обл. г.Владимир пр-кт Суздальский д.24,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMFlOSVE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--77352cc7e05688c192d6545f8afc4b336d3d600d/7e1f2046-ca66-11ed-9a2b-005056011b5d.jpeg,bristol
Чипсы ДЫМОВ МЯСНЫЕ ИЗ СВИНИНЫ КЛАССИЧЕСКИЕ 25Г,84.99 ₽,Владим. обл. г.Владимир пр-кт Суздальский д.24,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMWo0SUE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--07267ef6938ff379e14ea73b90b6b06f9418a570/2126f465-bce3-11ed-9a29-005056011b5d.jpeg,bristol
Хрустящие лавашики AZAR КОЛБАСКИ С ЧЕСНОКОМ 100Г,84.99 ₽,Владим. обл. г.Владимир пр-кт Суздальский д.24,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcjVpIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--60972dd4627a6368e36a39e61053703a82977051/7708fb23-ec7f-11ec-9a25-005056011b5d.jpeg,bristol
Хрустящие лавашики AZAR СО ВКУСОМ ЗЕЛЕНЫЙ ЛУК 100Г,84.99 ₽,Владим. обл. г.Владимир пр-кт Суздальский д.24,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdk5PIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--d9e6d75c78b11e9aa11ca69ffb1e9ead2fe0709f/228daca4-bbc8-11ec-9a24-005056011b5d.jpeg,bristol
Чипсы мясные САВА ПРЕМИУМ СТО 50Г,79.99 ₽,Владим. обл. г.Владимир пр-кт Суздальский д.24,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBOTc0SUE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--a4fab902fe376818762b26a61e01f0187f06e5e7/2d3dd4e3-bce3-11ed-9a29-005056011b5d.jpeg,bristol
Чипсы кукурузные MISSION ТОМАТ 90Г,79.99 ₽,Владим. обл. г.Владимир пр-кт Суздальский д.24,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdVJKIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--f67f0275048e8935bce6ac1b45528ebf5fbb822b/59ae43bc-ab5b-11ec-9a24-005056011b5d.jpeg,bristol
Лещ тушка ДЕД ЩУКАРЬ ЧИЩЕННАЯ 80Г,79.99 ₽,Владим. обл. г.Владимир пр-кт Суздальский д.24,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNnBVSVE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--da90554398b61289c2dbdc9680c35005879d6303/dcf5d0e6-fbd9-11ed-9a2d-005056011b5d.jpeg,bristol
Филе путассу ПОРТ АРТУР 60Г,79.99 ₽,Владим. обл. г.Владимир пр-кт Суздальский д.24,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbUFGIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--8be9c1021106d7602e4ca4671468cc4366d6a0c6/6d809936-4953-11ec-9a22-005056011b5d.jpeg,bristol
Чипсы соломкой POMSTICKS С СОЛЬЮ 100Г,79.99 ₽,Владим. обл. г.Владимир пр-кт Суздальский д.24,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBd0llSVE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--4a78849026d7ae4c8b342d6e01b3a50265719da6/eaed9059-d493-11ed-9a2b-005056011b5d.jpeg,bristol
Чипсы соломкой POMSTICKS СО ВКУСОМ СМЕТАНЫ И СПЕЦИЙ 100Г,79.69 ₽,Владим. обл. г.Владимир пр-кт Суздальский д.24,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBd1llSVE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--cab65be06373c38b930b013ce4a219f837c7c583/336d6fb1-d494-11ed-9a2b-005056011b5d.jpeg,bristol
Горбуша ДЕД ЩУКАРЬ СОЛЕНО-СУШЕНАЯ СОЛОМКА 40Г,74.99 ₽,Владим. обл. г.Владимир пр-кт Суздальский д.24,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcjh3IiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--4cac15867313f25bb09e692f7188ce4b5f690c9e/f601af78-31e7-11ec-8169-00155d420661.jpeg,bristol
Горбуша ДЕД ЩУКАРЬ СУШЕНО-ВЯЛЕНАЯ СОЛОМКА 40Г,74.99 ₽,Владим. обл. г.Владимир пр-кт Суздальский д.24,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBN3BVSVE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--950659fefcf2a1abfa60660b4054f9681b2b5c53/9e6e1e18-fbdb-11ed-9a2d-005056011b5d.jpeg,bristol
Смесь соленая «БРИСТОЛЬ» 150Г,74.99 ₽,Владим. обл. г.Владимир пр-кт Суздальский д.24,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBOUpFSVE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--38e8bb2700ccb38ce6437b647f8ac68a87884850/c8a9c0c7-f0c9-11ed-9a2d-005056011b5d.jpeg,bristol
Желтый полосатик BEERKA 40Г,72.99 ₽,Владим. обл. г.Владимир пр-кт Суздальский д.24,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBajB3IiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--659b1a7ef3bcbb1923c38703af457b13a8e74921/ac08d888-31c9-11ec-8169-00155d420661.jpeg,bristol
Колбаски с/к САВА ЧЕШСКИЕ ТУ 50Г,69.99 ₽,Владим. обл. г.Владимир пр-кт Суздальский д.24,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNmI2SUE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--56bc64668163da3a0686e73b2aea2d3a0d902466/2d3dd4e2-bce3-11ed-9a29-005056011b5d.jpeg,bristol
Лещ ДЕД ЩУКАРЬ СОЛЕНО-СУШЕНАЯ СОЛОМКА 40Г,69.99 ₽,Владим. обл. г.Владимир пр-кт Суздальский д.24,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBanN3IiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--82cb49045cd2726387282e55d889ddd0675319ee/effb19a1-31e7-11ec-8169-00155d420661.jpeg,bristol
Вобла ДЕД ЩУКАРЬ СУШЕНО-ВЯЛЕНАЯ СОЛОМКА 60Г,69.99 ₽,Владим. обл. г.Владимир пр-кт Суздальский д.24,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNzVVSVE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--398924e1764e5651681d4699bc82e8c06e4dba86/0e2b8c33-fbdc-11ed-9a2d-005056011b5d.jpeg,bristol
Вобла ДЕД ЩУКАРЬ СОЛЕНО-СУШЕНАЯ СОЛОМКА 40Г,69.99 ₽,Владим. обл. г.Владимир пр-кт Суздальский д.24,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcWt2IiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--7f01d39cea40383d8caa8c6741f5c687d610bbda/f601af77-31e7-11ec-8169-00155d420661.jpeg,bristol
Кальмар сушеный BEERKA 38Г,69.99 ₽,Владим. обл. г.Владимир пр-кт Суздальский д.24,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcFl3IiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--53c4a7345dab44ee33c7571da547c20b09d570c9/ac08d889-31c9-11ec-8169-00155d420661.jpeg,bristol
Вобла ДЕД ЩУКАРЬ СОЛЕНО-СУШЕНАЯ 100Г,69.99 ₽,Владим. обл. г.Владимир пр-кт Суздальский д.24,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcFV1IiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--73596d4c5fd3ec9be50de154ba23a99cc899c4c8/6d054b60-31e2-11ec-8169-00155d420661.jpeg,bristol
Лещ ДЕД ЩУКАРЬ СУШЕНО-ВЯЛЕНАЯ СОЛОМКА 60Г,69.99 ₽,Владим. обл. г.Владимир пр-кт Суздальский д.24,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBN0JVSVE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--63992f050be84e17c8891cef7d63e0862497e743/76970882-fbda-11ed-9a2d-005056011b5d.jpeg,bristol
Чилийский посол ПОРТ АРТУР 60Г,69.99 ₽,Владим. обл. г.Владимир пр-кт Суздальский д.24,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdjBFIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--d77ad14b67df5069eca373390e6b95519eb1150b/6d809934-4953-11ec-9a22-005056011b5d.jpeg,bristol
Арахис «ОТЕЦ ОРЕХ» ЖАРЕНЫЙ СОЛЕНЫЙ 150Г,69.99 ₽,Владим. обл. г.Владимир пр-кт Суздальский д.24,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBN2RmSVE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--2f72c5f136f9885379ab3223373663f084fed32b/24f35b0d-630a-11ec-9a22-005056011b5d.jpeg,bristol
Чипсы LAY'S КРАБ 70Г,68.89 ₽,Владим. обл. г.Владимир пр-кт Суздальский д.24,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBeUFOSVE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--ce64b4494e065c88de57cbeb8a691342ade18c53/7e1f2044-ca66-11ed-9a2b-005056011b5d.jpeg,bristol
Чипсы LAY'S БЕКОН 70Г,68.89 ₽,Владим. обл. г.Владимир пр-кт Суздальский д.24,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBeWdOSVE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--52cb73227237f8d112ca0e4bbb8e667f53e7042d/780ca16c-ca66-11ed-9a2b-005056011b5d.jpeg,bristol
Чипсы LAY'S СМЕТАНА И ЗЕЛЕНЬ 70Г,68.89 ₽,Владим. обл. г.Владимир пр-кт Суздальский д.24,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBeG9OSVE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--16889e2c4e4f3ea320c82471e11bf0f9ef4b2a75/780ca170-ca66-11ed-9a2b-005056011b5d.jpeg,bristol
Чипсы LAY'S МОЛОДОЙ ЗЕЛЕНЫЙ ЛУК 70Г,68.89 ₽,Владим. обл. г.Владимир пр-кт Суздальский д.24,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBeVlOSVE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--36db4afdc65c1b6abcb003cf75f1ed4236721b4f/780ca16e-ca66-11ed-9a2b-005056011b5d.jpeg,bristol
Чипсы ДЫМОВ МЯСНЫЕ ИЗ ИНДЕЙКИ С ЧЕРНЫМ ПЕРЦЕМ 25Г,64.99 ₽,Владим. обл. г.Владимир пр-кт Суздальский д.24,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBb2RkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--c43e5ce48546ef375fe43a459e49e7698e93f598/9cff496f-e80a-11ec-9a25-005056011b5d.jpeg,bristol
Чипсы FRY’S СМЕТАНА С ЗЕЛЕНЬЮ 70Г,62.99 ₽,Владим. обл. г.Владимир пр-кт Суздальский д.24,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBa3R5IiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--0cb3450a8e9a7e6481d1f7f63a8e00d2430fae7e/7ed9dfc2-fc74-11ec-9a25-005056011b5d.jpeg,bristol
Чипсы FRY’S КРАБ 70Г,62.99 ₽,Владим. обл. г.Владимир пр-кт Суздальский д.24,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBN2xYSVE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--a3e8d6e06c6f35440ed0517d05d027a9c8f1114b/ef5f1642-fe05-11ed-9a2d-005056011b5d.jpeg,bristol
Кукурузные палочки КУЗЯ ЛАКОМКИН С САХАРНОЙ ПУДРОЙ 140Г,59.99 ₽,Владим. обл. г.Владимир пр-кт Суздальский д.24,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbU1nIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--1c28a67176d6f1819e83aa24529a5a1b933e666e/480ca5f9-4957-11ec-9a22-005056011b5d.jpeg,bristol
Рыбка янтарная BEERKA С ПЕРЦЕМ 40Г,59.99 ₽,Владим. обл. г.Владимир пр-кт Суздальский д.24,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBa1F4IiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--ed759d268395071f1b061002f5037cc6a69f8385/7cc0eb21-4937-11ec-9a22-005056011b5d.jpeg,bristol
Густера ДЕД ЩУКАРЬ СУШЕНАЯ НЕРАЗДЕЛАННАЯ 150Г,59.99 ₽,Владим. обл. г.Владимир пр-кт Суздальский д.24,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBOEpVSVE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--08d2b6be3496be6f4b9b128a0d2442172302f953/89149644-fbdc-11ed-9a2d-005056011b5d.jpeg,bristol
Фисташки «ОТЕЦ ОРЕХ» ЖАРЕНЫЕ СОЛЕНЫЕ 40Г,59.99 ₽,Владим. обл. г.Владимир пр-кт Суздальский д.24,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBN3RmSVE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--c7dca6740011a926e246bb5a6ecd5e635ff36a9f/2d3dea1f-6408-11ec-9a22-005056011b5d.jpeg,bristol
Соленые палочки SALTLETTS КЛАССИЧЕСКИЕ СТО 150Г,59.99 ₽,Владим. обл. г.Владимир пр-кт Суздальский д.24,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBLzRkSVE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--12a36cc86057f56aafefd42ed089ece31dc8c49f/311705ad-d495-11ed-9a2b-005056011b5d.jpeg,bristol
Сухарики ХРУСTEAM БАГЕТ СМЕТАНА И ЗЕЛЕНЬ 100Г,59.89 ₽,Владим. обл. г.Владимир пр-кт Суздальский д.24,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdDVYIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--b194ed713f6193e52a665ce5beba284089f3c8a6/bf4bcefa-dcd5-11ec-9a25-005056011b5d.jpeg,bristol
Сухарики ХРУСTEAM БАГЕТ СЫРНОЕ АССОРТИ 60Г,54.99 ₽,Владим. обл. г.Владимир пр-кт Суздальский д.24,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBeW9OSVE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--bd4b6ebd139e0c8f67f7a2b38cdeff88b7517211/65af0219-ca66-11ed-9a2b-005056011b5d.jpeg,bristol
Сухарики ХРУСTEAM РЖАНОЙ БУЖЕНИНА С ПИКАНТНОЙ ГОРЧИЦЕЙ 60Г,54.99 ₽,Владим. обл. г.Владимир пр-кт Суздальский д.24,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBN3NNSVE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--60a69bced8fdfd19b3f99deaf1cb3ccc38d8a8a4/65af0223-ca66-11ed-9a2b-005056011b5d.jpeg,bristol
Сухарики ФИШКА СИБИРСКИЙ ХОЛОДЕЦ С ХРЕНОМ 100Г,54.99 ₽,Владим. обл. г.Владимир пр-кт Суздальский д.24,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBeER4SVE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--5441ca26716c1e90cc2f8fcb518704b80f5bd732/f47f7707-4bee-11ee-9a31-005056011b5d.jpeg,bristol
Сухарики ФИШКА СМЕТАНА С ЛУКОМ 100Г,54.99 ₽,Владим. обл. г.Владимир пр-кт Суздальский д.24,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBd1R4SVE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--52a658bcf395aee91bed9b48ba2066012d796afe/f47f76e4-4bee-11ee-9a31-005056011b5d.jpeg,bristol
Моцарелла хрустящая БРИСТОЛЬ 40Г,54.99 ₽,Владим. обл. г.Владимир пр-кт Суздальский д.24,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaVlYIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--24d9791f5f853df6240d118149066579f9f943fc/60309b07-4957-11ec-9a22-005056011b5d.jpeg,bristol
Сухарики ФИШКА ЧЕСНОК 100Г,54.99 ₽,Владим. обл. г.Владимир пр-кт Суздальский д.24,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBd2p4SVE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--71e313bbc97089190b8ad27c435e0e0ec8c20e8b/f47f76f0-4bee-11ee-9a31-005056011b5d.jpeg,bristol
Миндаль «ОТЕЦ ОРЕХ» ВАСАБИ ЖАРЕНЫЙ 50Г,54.99 ₽,Владим. обл. г.Владимир пр-кт Суздальский д.24,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNWxFSVE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--0ca271b7003693b4361adf9fd480e9b606b9c1d5/c8a9c0c8-f0c9-11ed-9a2d-005056011b5d.jpeg,bristol
Сухарики ФИШКА ГОВЯДИНА ПО-ЯПОНСКИ 100Г,54.99 ₽,Владим. обл. г.Владимир пр-кт Суздальский д.24,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBd3p4SVE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--477b54fd6e703a54012f0ca89b0b271ce3dded64/f47f76fb-4bee-11ee-9a31-005056011b5d.jpeg,bristol
Кукурузные шарики CHEETOS КРАБ 80Г,54.99 ₽,Владим. обл. г.Владимир пр-кт Суздальский д.24,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNG11SVE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--542520c5fe41af56f8b8ee9af4bdf7e1893cbb37/f7eafb66-3b70-11ee-9a31-005056011b5d.jpeg,bristol
Крекер TUC С СЫРОМ 100Г,54.89 ₽,Владим. обл. г.Владимир пр-кт Суздальский д.24,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNWI0SUE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--06802bba058b4fb551cd1fce7c212d631e2cbe99/5da71566-bce3-11ed-9a29-005056011b5d.jpeg,bristol
Крекер TUC СМЕТАНА И ЛУК 100Г,54.89 ₽,Владим. обл. г.Владимир пр-кт Суздальский д.24,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBOUx2SUE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--767da200ff0834422038c81e2bc6b217e967be2e/0b33fc3f-b8e7-11ed-9a29-005056011b5d.jpeg,bristol
Смесь ореховая БАРМЕН СОЛЕНАЯ 150Г,49.99 ₽,Владим. обл. г.Владимир пр-кт Суздальский д.24,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBOVB1SUE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--443677bbea30b842a30fe8553e822a8bd77c0df5/a768afdd-b83a-11ed-9a29-005056011b5d.jpeg,bristol
Крекер ЯШКИНО ФРАНЦУЗСКИЙ ХРУСТ С КУНЖУТОМ 185Г,49.99 ₽,Владим. обл. г.Владимир пр-кт Суздальский д.24,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbFloIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--17530fa2188bf2bc0109ca88b89ba0f9abe2760c/f7440026-493e-11ec-9a22-005056011b5d.jpeg,bristol
Чипсы РУССКАЯ КАРТОШКА СМЕТАНА И ЛУК 80Г,49.99 ₽,Владим. обл. г.Владимир пр-кт Суздальский д.24,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBeDlFSVE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--1aae0e442cc378b918856807fc6434c803c0ed4b/d9152ca9-f096-11ed-9a2d-005056011b5d.jpeg,bristol
Чипсы РУССКАЯ КАРТОШКА КАМЧАТСКИЙ КРАБ 80Г,49.99 ₽,Владим. обл. г.Владимир пр-кт Суздальский д.24,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBeTlFSVE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--279b47526ae5a5e2f47882a07f226e1dd5c4b5a3/df0d76f7-f096-11ed-9a2d-005056011b5d.jpeg,bristol
Колбаски с/к ПИКОЛИНИ СО ВКУСОМ ХАМОНА 50Г,49.89 ₽,Владим. обл. г.Владимир пр-кт Суздальский д.24,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBb1ZkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--2334c4b02a41bcc755b63b917bed416f212fc198/03828ad7-e80b-11ec-9a25-005056011b5d.jpeg,bristol
Чипсы РУССКАЯ КАРТОШКА КУРИЦА 80Г,49.69 ₽,Владим. обл. г.Владимир пр-кт Суздальский д.24,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcElmIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--cefd0bb613ad388cc95127ca95da38964528c110/cd2a083f-493c-11ec-9a22-005056011b5d.jpeg,bristol
